Nummer;Datum;Ort;Name_voll;GND_x;Wiki_x;Absender/Empfänger;Journalnummer;Aufbewahrungsort_Kürzel;Aufbewahrungsort;Aufbewahrungsinstitution;Zusatz;Druck;Jahr;Kommentar;VON/AN;GND_y;Wiki_y;person_id;name_gnd;gender_gnd;birth_gnd;occupations_gnd;publications_gnd;degrees_gnd;coordinates_wiki;lat;long;place_id
1159;30.01.;Meersburg;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;61,232;1842;;VON;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1199;01.11.;Meersburg;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;215;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1842;;VON;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1238;13.12.;Meersburg;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;157;K BLB;Karlsruhe;Badische Landesbibliothek;Entwurf;;1843;;VON;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1267;24.06.;Meersburg;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;84;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;61,232/t;1845;;VON;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1333;10.09.;Meersburg;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;119;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;61,233/t;1847;;VON;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1367;30.05.;Meersburg;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;113;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1848;;VON;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1439;26.01.;Meersburg;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;5;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1850;;VON;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1443;04.03.;Meersburg;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;61,233/t;1850;;VON;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1462;18.03.;Meersburg;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1851;;VON;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1466;22.04.;Meersburg;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;54;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1851;;VON;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1491;09.07.;Meersburg;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;61,235/t;1853;;VON;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1495;25.08.;Meersburg;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;;K BLB;Karlsruhe;Badische Landesbibliothek;Gedicht;61,236;1853;;VON;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1497;20.09.;Meersburg;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;61,238-42;1853;;VON;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1498;24.09.;Meersburg;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1853;;VON;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1500;25.10.;Meersburg;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;61,242;1853;;VON;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1508;19.05.;Meersburg;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1854;;VON;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1514;13.08.;Meersburg;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;61,236/t;1854;;VON;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1519;09.01.;Meersburg;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;von dritter Hand geschrieben;61,244/t;1855;;VON;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1524;13.03.;Meersburg;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;Fragment, von dritter Hand geschrieben;;1855;;VON;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1551;??;;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;;K BLB;Karlsruhe;Badische Landesbibliothek;Entwurf;;;Weitere Angaben in Harris;VON;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;-;-;;lassberg-place-0017
2708;12.04.;Donaueschingen;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;Entwurf;61,23;1841;;AN;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.95305556,8.50333333;47.95305556;8.50333333;lassberg-place-0019
2970;04.02.;Donaueschingen;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1848;;AN;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.95305556,8.50333333;47.95305556;8.50333333;lassberg-place-0019
3035;02.08.;ohne_Ortsangabe;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1849;;AN;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;-;-;;lassberg-place-0003
3132;01.07.;Heiligenberg;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1852;;AN;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.82083333,9.3125;47.82083333;9.3125;lassberg-place-0018
3161;12.07.;Heiligenberg;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;Entwurf;61,236;1853;;AN;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.82083333,9.3125;47.82083333;9.3125;lassberg-place-0018
3162;18.07.;Heiligenberg;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;Entwurf;61,236;1853;;AN;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.82083333,9.3125;47.82083333;9.3125;lassberg-place-0018
3165;02.09.;Heiligenberg;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;Entwurf;;1853;;AN;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.82083333,9.3125;47.82083333;9.3125;lassberg-place-0018
3166;02.09.;Heiligenberg;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;61,237;1853;;AN;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.82083333,9.3125;47.82083333;9.3125;lassberg-place-0018
3181;12.03.;Donaueschingen;Franz Simon von Pfaffenhofen;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;Pfaffenhofen;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1855;;AN;1019684615;https://de.wikipedia.org/wiki/Franz_Simon_von_Pfaffenhofen;lassberg-correspondent-0108;Pfaffenhofen, Franz Simon von;male;1797;Beamter,Kunstsammler,Museumsdirektor,Numismatiker,Freiherr,Kunsthistoriker;-;-;47.95305556,8.50333333;47.95305556;8.50333333;lassberg-place-0019
1105;07.08.;Meersburg;Franz Viktor Pfeiffer;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);Pfeiffer;167;S WLB;Stuttgart;Württembergische Landesbibliothek;;47,265;1840;;VON;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);lassberg-correspondent-0109;Pfeiffer, Franz;male;1815;Philologe,Germanist,Bibliothekar,Literaturwissenschaftler;9;Prof. Dr.;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1116;29.01.;Meersburg;Franz Viktor Pfeiffer;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);Pfeiffer;27;K BLB;Karlsruhe;Badische Landesbibliothek;;47,266-69;1841;;VON;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);lassberg-correspondent-0109;Pfeiffer, Franz;male;1815;Philologe,Germanist,Bibliothekar,Literaturwissenschaftler;9;Prof. Dr.;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1130;24.06.;Überlingen;Franz Viktor Pfeiffer;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);Pfeiffer;162;S WLB;Stuttgart;Württembergische Landesbibliothek;;47,269;1841;;VON;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);lassberg-correspondent-0109;Pfeiffer, Franz;male;1815;Philologe,Germanist,Bibliothekar,Literaturwissenschaftler;9;Prof. Dr.;47.76666667,9.165;47.76666667;9.165;lassberg-place-0009
1138;13.08.;Meersburg;Franz Viktor Pfeiffer;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);Pfeiffer;205;D AK;Donaueschingen;Privatbesitz Rechtsanwalt Willi E. Krebs;;;1841;;VON;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);lassberg-correspondent-0109;Pfeiffer, Franz;male;1815;Philologe,Germanist,Bibliothekar,Literaturwissenschaftler;9;Prof. Dr.;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1164;13.03.;Meersburg;Franz Viktor Pfeiffer;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);Pfeiffer;36;M SN;Marbach am Neckar;Schiller Nationalmuseum;;47,271-74;1842;;VON;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);lassberg-correspondent-0109;Pfeiffer, Franz;male;1815;Philologe,Germanist,Bibliothekar,Literaturwissenschaftler;9;Prof. Dr.;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1166;27.03.;Meersburg;Franz Viktor Pfeiffer;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);Pfeiffer;45;D SLB;Dortmund;Stadt- und Landesbibliothek;;47,274;1842;;VON;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);lassberg-correspondent-0109;Pfeiffer, Franz;male;1815;Philologe,Germanist,Bibliothekar,Literaturwissenschaftler;9;Prof. Dr.;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1171;23.04.;Meersburg;Franz Viktor Pfeiffer;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);Pfeiffer;61;S WLB;Stuttgart;Württembergische Landesbibliothek;;47,275;1842;;VON;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);lassberg-correspondent-0109;Pfeiffer, Franz;male;1815;Philologe,Germanist,Bibliothekar,Literaturwissenschaftler;9;Prof. Dr.;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1179;15.06.;Meersburg;Franz Viktor Pfeiffer;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);Pfeiffer;99;M SN;Marbach am Neckar;Schiller Nationalmuseum;;47,277.;1842;;VON;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);lassberg-correspondent-0109;Pfeiffer, Franz;male;1815;Philologe,Germanist,Bibliothekar,Literaturwissenschaftler;9;Prof. Dr.;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1209;19.02.;Meersburg;Franz Viktor Pfeiffer;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);Pfeiffer;20;S WLB;Stuttgart;Württembergische Landesbibliothek;;47,279;1843;;VON;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);lassberg-correspondent-0109;Pfeiffer, Franz;male;1815;Philologe,Germanist,Bibliothekar,Literaturwissenschaftler;9;Prof. Dr.;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1218;22.04.;Meersburg;Franz Viktor Pfeiffer;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);Pfeiffer;52;D SLB;Dortmund;Stadt- und Landesbibliothek;;47,281-85;1843;;VON;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);lassberg-correspondent-0109;Pfeiffer, Franz;male;1815;Philologe,Germanist,Bibliothekar,Literaturwissenschaftler;9;Prof. Dr.;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1227;16.06.;Meersburg;Franz Viktor Pfeiffer;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);Pfeiffer;86;S WLB;Stuttgart;Württembergische Landesbibliothek;;47,285;1843;;VON;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);lassberg-correspondent-0109;Pfeiffer, Franz;male;1815;Philologe,Germanist,Bibliothekar,Literaturwissenschaftler;9;Prof. Dr.;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1250;21.12.;Meersburg;Franz Viktor Pfeiffer;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);Pfeiffer;97;S WLB;Stuttgart;Württembergische Landesbibliothek;;47,287;1844;;VON;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);lassberg-correspondent-0109;Pfeiffer, Franz;male;1815;Philologe,Germanist,Bibliothekar,Literaturwissenschaftler;9;Prof. Dr.;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1257;12.03.;Meersburg;Franz Viktor Pfeiffer;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);Pfeiffer;?;;;;;47,289-92;1845;;VON;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);lassberg-correspondent-0109;Pfeiffer, Franz;male;1815;Philologe,Germanist,Bibliothekar,Literaturwissenschaftler;9;Prof. Dr.;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1260;12.04.;Meersburg;Franz Viktor Pfeiffer;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);Pfeiffer;40;S WLB;Stuttgart;Württembergische Landesbibliothek;;47,292;1845;;VON;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);lassberg-correspondent-0109;Pfeiffer, Franz;male;1815;Philologe,Germanist,Bibliothekar,Literaturwissenschaftler;9;Prof. Dr.;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1263;23.05.;Meersburg;Franz Viktor Pfeiffer;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);Pfeiffer;74;M SN;Marbach am Neckar;Schiller Nationalmuseum;;47,294;1845;;VON;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);lassberg-correspondent-0109;Pfeiffer, Franz;male;1815;Philologe,Germanist,Bibliothekar,Literaturwissenschaftler;9;Prof. Dr.;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1271;05.08.;Meersburg;Franz Viktor Pfeiffer;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);Pfeiffer;109;S WLB;Stuttgart;Württembergische Landesbibliothek;;47,295;1845;;VON;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);lassberg-correspondent-0109;Pfeiffer, Franz;male;1815;Philologe,Germanist,Bibliothekar,Literaturwissenschaftler;9;Prof. Dr.;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
1291;02.02.;Meersburg;Franz Viktor Pfeiffer;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);Pfeiffer;25;S WLB;Stuttgart;Württembergische Landesbibliothek;;47,297;1846;;VON;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);lassberg-correspondent-0109;Pfeiffer, Franz;male;1815;Philologe,Germanist,Bibliothekar,Literaturwissenschaftler;9;Prof. Dr.;47.7,9.26666667;47.7;9.26666667;lassberg-place-0002
2691;09.08.;Solothurn;Franz Viktor Pfeiffer;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);Pfeiffer;;M SN;Marbach am Neckar;Schiller Nationalmuseum;;;1840;;AN;118740776;https://de.wikipedia.org/wiki/Franz_Pfeiffer_(Germanist);lassberg-correspondent-0109;Pfeiffer, Franz;male;1815;Philologe,Germanist,Bibliothekar,Literaturwissenschaftler;9;Prof. Dr.;47.21666667,7.53333333;47.21666667;7.53333333;lassberg-place-0095
